<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20191002,00:00:00,226.0500000,226.6300000,223.0300000,223.5000000,42412900
20191003,00:00:00,223.5900000,225.6400000,222.6100000,224.0800000,38355010
20191004,00:00:00,224.9000000,226.0600000,221.8700000,222.7600000,32106750
20191007,00:00:00,223.1700000,227.8000000,222.4100000,227.5500000,40102200
20191008,00:00:00,227.7500000,228.1800000,225.1500000,226.0300000,30959840
20191009,00:00:00,226.0300000,229.0000000,225.5200000,227.7000000,39702090
20191010,00:00:00,227.7000000,228.9400000,225.6200000,228.5000000,31708420
20191011,00:00:00,229.5000000,231.2000000,228.9700000,230.3100000,37412420
20191014,00:00:00,230.2900000,230.6700000,227.8200000,228.4000000,34582240
20191015,00:00:00,228.6000000,229.8800000,227.0000000,229.4000000,30721760
20191016,00:00:00,229.1000000,231.2000000,229.1000000,231.0000000,39205260
20191017,00:00:00,230.7400000,233.5000000,230.5200000,233.5000000,45971100
20191018,00:00:00,233.2100000,236.0300000,232.8000000,235.5500000,42706040
20191021,00:00:00,236.0200000,236.8800000,234.0400000,234.9400000,28395030
20191022,00:00:00,235.0200000,239.7700000,235.0000000,239.7700000,40288490
20191023,00:00:00,239.2000000,240.1800000,237.7600000,239.5700000,34578200
20191024,00:00:00,239.6300000,242.7800000,239.0600000,242.7800000,40358060
20191025,00:00:00,242.5500000,242.7700000,237.8500000,240.0000000,49759850
20191028,00:00:00,240.5100000,242.3300000,235.2500000,237.0300000,39033330
20191029,00:00:00,237.1000000,240.2000000,236.0000000,240.1100000,41488880
20191030,00:00:00,239.6900000,242.2000000,237.8500000,239.5100000,43559920
20191031,00:00:00,240.7200000,242.0000000,234.0100000,234.8900000,60238840
20191101,00:00:00,235.3500000,236.7400000,232.8000000,236.4000000,39183190
20191105,00:00:00,239.6000000,240.9800000,236.7000000,238.5300000,43257820
20191106,00:00:00,238.4200000,239.0200000,236.5200000,239.0200000,33383900
20191107,00:00:00,238.1100000,242.9500000,237.7100000,242.5000000,44637570
20191108,00:00:00,241.4200000,241.6800000,238.7000000,240.1700000,30473030
20191111,00:00:00,239.0200000,242.4000000,238.3100000,241.5000000,27111060
20191112,00:00:00,241.8000000,243.7400000,239.5000000,239.8700000,35513320
20191113,00:00:00,239.0600000,239.5700000,235.8100000,237.2100000,31373320
20191114,00:00:00,237.6200000,239.1300000,236.8200000,237.5000000,34316400
20191115,00:00:00,237.8500000,240.1800000,236.4500000,240.0000000,30652680
20191118,00:00:00,240.5900000,241.2300000,236.3600000,237.4500000,32941310
20191119,00:00:00,237.5200000,239.8200000,237.2000000,239.2500000,29128910
20191120,00:00:00,238.6000000,240.2000000,237.1000000,237.7800000,28091490
20191121,00:00:00,237.3700000,238.0000000,235.8000000,237.1500000,24612470
20191122,00:00:00,236.5800000,240.1900000,236.5300000,238.1300000,33565030
20191125,00:00:00,238.6800000,239.7500000,237.2100000,237.9800000,17536530
20191126,00:00:00,238.0100000,238.1000000,234.3500000,235.0000000,58327470
20191127,00:00:00,235.2500000,236.4500000,233.5100000,234.2200000,21871060
20191128,00:00:00,234.1000000,235.5000000,233.1000000,235.2000000,18849720
20191129,00:00:00,234.6500000,235.1400000,231.9700000,233.9800000,27230330
20191202,00:00:00,234.5900000,236.3700000,233.0000000,233.7700000,28186930
20191203,00:00:00,233.2800000,234.0600000,230.1300000,230.6600000,26676820
20191204,00:00:00,230.7200000,232.2400000,229.5000000,231.5900000,24285490
20191205,00:00:00,231.8900000,232.1500000,229.0300000,231.7100000,23157550
20191206,00:00:00,232.0000000,235.1400000,231.5500000,235.1400000,33265080
20191209,00:00:00,235.4600000,237.5000000,234.3000000,237.0400000,31683450
20191210,00:00:00,236.6000000,239.2900000,236.0000000,237.9100000,36059810
20191211,00:00:00,237.8100000,241.2300000,237.7000000,240.3200000,44152540
20191212,00:00:00,242.0100000,242.3000000,240.0900000,241.0500000,36011490
20191213,00:00:00,242.0200000,243.2500000,241.1000000,241.2100000,33100880
20191216,00:00:00,242.0200000,242.4800000,240.1300000,241.4500000,25489190
20191217,00:00:00,241.8200000,242.9600000,241.0000000,241.6000000,33821980
20191218,00:00:00,241.2100000,246.2500000,240.3600000,246.2000000,55754300
20191219,00:00:00,246.2700000,248.4000000,243.1000000,244.0000000,59872840
20191220,00:00:00,244.6000000,245.4000000,243.7200000,244.7100000,32926290
20191223,00:00:00,244.7500000,249.1900000,244.0700000,248.8000000,23950490
20191224,00:00:00,248.8000000,249.8900000,247.2700000,248.6700000,21016800
20191225,00:00:00,248.9800000,249.3000000,247.1100000,248.0400000,7910360
20191226,00:00:00,248.2000000,249.2400000,246.7100000,248.2400000,12979620
20191227,00:00:00,248.5600000,252.9500000,248.5500000,252.0600000,31907600
20191230,00:00:00,252.0900000,256.0000000,250.7300000,254.7500000,43131930
20200103,00:00:00,255.9700000,258.1900000,253.7000000,255.0000000,35824160
20200106,00:00:00,254.7500000,254.8400000,251.4000000,253.9000000,22327940
20200108,00:00:00,253.6200000,259.1500000,253.0300000,259.1500000,40736030
20200109,00:00:00,259.4100000,261.7600000,257.0100000,257.9900000,38196300
20200110,00:00:00,257.9100000,259.2500000,256.8800000,258.1900000,18841650
20200113,00:00:00,258.2100000,262.4000000,257.1500000,262.4000000,25849900
20200114,00:00:00,262.5800000,263.2200000,258.6200000,259.0500000,31097130
20200115,00:00:00,258.4500000,258.9100000,254.2100000,256.3100000,49328500
20200116,00:00:00,257.1100000,259.5100000,256.1000000,257.5100000,40225420
20200117,00:00:00,258.2000000,262.8200000,257.7500000,262.5000000,44891340
20200120,00:00:00,263.2200000,266.9700000,261.8000000,266.2800000,29749210
20200121,00:00:00,265.4700000,268.9000000,263.0200000,268.0600000,37927820
20200122,00:00:00,268.6300000,270.8000000,265.5000000,266.5400000,44170920
20200123,00:00:00,264.9000000,266.8900000,262.2400000,263.7300000,40484270
20200124,00:00:00,264.5300000,267.5000000,264.2100000,265.4900000,27246250
20200127,00:00:00,260.9900000,262.1000000,255.3200000,255.3200000,56011660
20200128,00:00:00,257.0500000,258.8400000,254.1000000,257.7000000,47921360
20200129,00:00:00,258.4000000,261.5700000,257.6100000,259.9400000,34921040
20200130,00:00:00,257.9700000,258.6900000,255.2700000,257.3100000,31552340
20200131,00:00:00,258.5000000,259.2000000,252.1700000,252.2000000,47800190
20200203,00:00:00,251.8000000,254.9600000,251.1000000,253.9900000,52621110
20200204,00:00:00,255.3300000,257.3800000,252.9000000,255.4000000,49731290
20200205,00:00:00,255.8900000,257.6600000,253.1400000,255.2000000,50719760
20200206,00:00:00,256.6600000,258.0000000,251.8600000,252.1100000,43319020
20200207,00:00:00,253.1300000,254.3000000,248.7300000,254.3000000,50059840
20200210,00:00:00,254.5500000,255.7300000,252.0700000,252.2600000,34935840
20200211,00:00:00,253.7800000,259.7700000,253.0000000,254.5000000,79392360
20200212,00:00:00,255.4000000,255.4900000,252.3100000,254.5000000,52447350
20200213,00:00:00,253.6200000,255.1800000,252.5000000,253.8900000,36654420
20200214,00:00:00,254.3800000,254.3800000,251.4000000,251.7500000,29982140
20200217,00:00:00,252.5000000,253.1000000,250.1300000,251.3600000,26370580
20200218,00:00:00,250.0800000,250.4400000,247.5700000,249.2000000,36259430
20200219,00:00:00,250.3700000,250.6800000,247.9500000,249.7000000,25740870
20200220,00:00:00,250.0700000,252.1700000,249.1300000,250.1500000,30707880
20200221,00:00:00,248.4200000,251.4900000,247.2400000,250.8000000,27682840
20200225,00:00:00,247.9800000,248.8300000,245.1700000,245.1900000,40505070
20200226,00:00:00,244.7500000,251.2100000,243.2200000,250.8000000,67529090
20200227,00:00:00,247.5000000,248.9800000,242.0000000,242.8800000,57887670
20200228,00:00:00,234.9600000,239.0000000,231.0000000,233.3600000,123187610
20200302,00:00:00,238.5500000,241.0000000,218.8600000,228.1700000,101688550
20200303,00:00:00,233.0000000,239.0000000,232.2800000,236.6300000,83491100
20200304,00:00:00,234.1300000,236.7000000,232.6200000,235.2700000,54165550
20200305,00:00:00,237.0300000,238.7200000,230.6400000,232.3300000,56972700
20200306,00:00:00,227.9900000,229.2000000,216.6700000,219.9900000,103932680
20200310,00:00:00,197.9900000,212.7400000,184.8600000,201.2000000,243308680
20200311,00:00:00,202.2000000,204.3300000,192.0500000,194.5300000,137765860
20200312,00:00:00,185.1700000,187.8700000,173.1400000,175.9100000,197162330
20200313,00:00:00,175.0000000,199.5200000,174.3000000,198.6000000,262618120
20200316,00:00:00,194.0000000,196.7000000,186.0000000,195.8500000,173656160
20200317,00:00:00,194.9200000,204.7800000,183.8000000,184.0100000,183602360
20200318,00:00:00,178.9500000,182.2000000,172.1500000,174.2700000,154736970
20200319,00:00:00,178.5000000,190.1500000,173.0600000,189.5100000,187222370
20200320,00:00:00,198.6200000,201.8600000,192.0500000,195.6900000,170124950
20200323,00:00:00,188.0000000,190.9900000,182.1000000,183.3700000,157690770
20200324,00:00:00,193.3000000,195.0000000,189.1000000,192.6400000,104281150
20200325,00:00:00,196.3700000,201.0000000,182.3200000,188.0800000,187724830
20200326,00:00:00,187.6900000,191.2000000,182.8000000,188.0700000,111338470
20200327,00:00:00,188.0500000,188.9700000,180.1700000,180.3800000,114106500
20200330,00:00:00,177.0300000,183.2000000,174.9000000,183.0000000,93995170
20200331,00:00:00,186.0000000,188.7700000,184.2500000,187.2100000,113605840
20200401,00:00:00,183.2000000,185.4700000,182.0000000,184.7800000,76453050
20200402,00:00:00,188.3400000,189.9000000,182.0000000,186.9500000,125289380
20200403,00:00:00,186.6000000,187.4900000,184.2800000,185.6400000,92726520
20200406,00:00:00,187.5200000,192.0200000,186.4200000,190.7000000,77520920
20200407,00:00:00,193.1000000,200.5400000,193.0600000,197.6300000,136262480
20200408,00:00:00,196.2000000,200.2900000,195.1200000,200.2900000,89695510
20200409,00:00:00,202.4000000,205.4400000,199.3000000,203.6100000,109748080
20200410,00:00:00,201.8500000,202.7500000,200.7000000,201.9900000,28658630
20200413,00:00:00,201.9900000,202.1600000,197.3200000,198.2600000,41196340
20200414,00:00:00,199.9900000,202.8500000,196.1000000,197.3700000,80132500
20200415,00:00:00,196.0000000,196.2500000,186.0600000,186.0700000,97979270
20200416,00:00:00,187.2200000,191.6700000,183.5300000,188.5000000,109069050
20200417,00:00:00,192.5000000,192.7000000,188.2800000,191.8000000,71522530
20200420,00:00:00,190.6000000,192.2300000,187.3100000,189.3200000,62162030
20200421,00:00:00,185.5400000,187.5000000,183.6500000,186.0500000,94053840
20200422,00:00:00,185.0500000,191.9400000,184.5000000,190.2000000,75194080
20200423,00:00:00,192.0000000,192.5000000,188.6800000,190.9400000,62581600
20200424,00:00:00,189.7300000,191.6500000,187.7000000,188.9100000,55252250
20200427,00:00:00,189.9500000,190.5000000,188.4300000,188.9000000,43627150
20200428,00:00:00,188.5500000,194.2200000,188.1700000,192.8000000,78555750
20200429,00:00:00,194.3600000,195.8000000,192.8600000,195.8000000,69766160
20200430,00:00:00,196.5200000,199.7000000,195.4600000,197.2500000,87028430
20200504,00:00:00,195.6800000,195.6800000,193.2600000,193.6900000,56239930
20200505,00:00:00,195.5400000,196.4600000,194.0000000,194.7500000,35239920
20200506,00:00:00,194.9900000,197.2300000,194.3000000,195.7000000,49513900
20200507,00:00:00,196.0000000,198.1500000,195.0600000,195.5100000,57670560
20200508,00:00:00,196.0000000,196.2500000,194.6000000,196.0200000,33775280
20200512,00:00:00,193.3000000,198.0000000,191.2000000,191.4000000,67270320
20200513,00:00:00,190.0500000,190.6000000,186.6600000,187.3100000,63256890
20200514,00:00:00,186.4900000,188.2000000,183.5000000,183.8100000,76532900
20200515,00:00:00,186.1300000,186.7800000,183.3300000,183.8500000,63033850
20200518,00:00:00,186.0600000,190.0000000,185.4000000,188.9300000,77252650
20200519,00:00:00,190.3800000,192.5500000,186.8000000,189.0000000,105168650
20200520,00:00:00,188.4500000,193.9800000,186.6000000,193.9800000,93311880
20200521,00:00:00,194.0000000,196.3100000,191.5000000,192.4000000,79390610
20200522,00:00:00,190.9700000,191.2500000,188.6000000,188.9000000,56926660
20200525,00:00:00,189.6200000,191.3100000,188.8000000,191.0000000,23090830
20200526,00:00:00,192.8300000,196.1000000,192.1100000,194.0000000,79038520
20200527,00:00:00,194.0100000,198.9700000,193.3200000,198.5100000,115900270
20200528,00:00:00,199.3300000,205.0000000,198.4000000,205.0000000,117073600
20200529,00:00:00,204.2000000,204.4000000,199.1700000,200.5000000,106525280
20200601,00:00:00,203.1000000,205.9300000,201.8100000,203.6600000,65100110
20200602,00:00:00,204.5700000,212.0000000,204.0000000,212.0000000,116798700
20200603,00:00:00,214.0000000,221.9200000,213.5100000,221.5000000,144505760
20200604,00:00:00,220.6700000,221.0000000,212.5500000,213.1000000,122406780
20200605,00:00:00,215.1300000,219.9300000,213.6000000,219.1000000,88508590
20200608,00:00:00,219.7300000,223.1500000,217.4500000,220.3000000,88612450
20200609,00:00:00,221.1900000,221.8800000,215.4400000,217.2300000,69097350
20200610,00:00:00,217.0000000,217.5800000,211.8200000,212.5300000,91851980
20200611,00:00:00,208.9900000,209.2400000,206.0100000,208.3500000,69726170
20200615,00:00:00,205.0700000,207.8500000,202.3000000,207.3200000,75360850
20200616,00:00:00,210.3000000,212.1900000,207.5200000,207.7600000,66267920
20200617,00:00:00,208.5200000,210.3500000,206.9400000,208.1400000,56455710
20200618,00:00:00,207.8000000,208.1000000,202.7200000,203.7700000,72204680
20200619,00:00:00,205.3900000,209.2000000,204.5500000,207.0000000,74923730
20200622,00:00:00,206.7000000,207.9500000,204.2800000,206.4000000,58621480
20200623,00:00:00,207.5100000,209.7400000,206.4300000,207.3000000,53213440
20200625,00:00:00,200.9900000,207.0000000,200.7500000,206.9200000,70420930
20200626,00:00:00,206.9700000,207.5000000,201.7600000,203.1500000,46627040
20200629,00:00:00,201.0900000,205.8600000,200.9700000,205.8000000,42613600
20200630,00:00:00,205.6600000,206.0000000,202.3600000,203.2200000,43705610
20200702,00:00:00,205.0100000,210.1500000,204.2800000,209.6000000,76154820
20200703,00:00:00,210.0000000,211.9700000,209.0000000,210.9500000,50602810
20200706,00:00:00,212.9400000,216.7900000,212.9400000,214.6100000,55118170
20200707,00:00:00,212.9000000,214.2300000,210.5100000,210.5300000,44709210
20200708,00:00:00,210.8000000,212.2900000,209.3000000,210.9700000,41999670
20200709,00:00:00,210.7000000,211.7000000,208.1000000,209.1100000,45129130
20200710,00:00:00,207.5000000,212.6000000,206.5700000,212.2800000,50631590
20200713,00:00:00,213.8600000,214.2000000,208.1100000,208.3900000,51159680
20200714,00:00:00,208.3800000,209.5800000,205.7000000,209.5000000,65996740
20200715,00:00:00,210.2900000,211.8000000,207.6500000,211.0900000,49443460
20200716,00:00:00,209.7000000,212.6000000,208.6300000,211.3500000,38986190
20200717,00:00:00,211.6800000,212.1800000,209.8600000,210.8100000,36123640
20200720,00:00:00,210.2700000,214.4800000,209.0800000,213.8900000,44482520
20200721,00:00:00,215.0000000,219.1000000,214.3800000,215.7300000,75241030
20200722,00:00:00,215.9800000,217.6500000,213.5600000,216.7100000,48418830
20200723,00:00:00,217.4900000,219.2800000,215.0000000,215.4100000,43348380
20200724,00:00:00,214.7800000,217.4100000,197.7300000,215.9700000,53375040
20200727,00:00:00,216.6400000,218.3800000,215.1500000,216.9000000,38282820
20200728,00:00:00,216.8200000,217.4200000,215.2500000,215.5300000,24557890
20200729,00:00:00,215.8900000,219.1800000,215.6300000,219.1800000,41332240
20200730,00:00:00,218.7100000,218.8800000,215.3400000,218.1500000,51172130
20200731,00:00:00,218.1800000,221.9800000,217.4300000,221.5700000,59643550
20200803,00:00:00,222.2700000,228.3600000,221.3000000,226.7200000,64491510
20200804,00:00:00,227.3900000,228.8500000,225.6300000,227.1600000,41990440
20200805,00:00:00,228.1500000,229.1700000,224.3100000,226.4000000,54596910
20200806,00:00:00,226.6000000,227.4300000,224.3500000,226.0000000,30150840
20200807,00:00:00,225.0500000,227.6000000,224.4600000,227.2800000,35603190
20200810,00:00:00,227.8800000,228.7000000,224.5100000,225.9900000,43443970
20200811,00:00:00,226.2100000,234.7300000,226.2100000,232.6500000,81839190
20200812,00:00:00,233.1400000,242.5000000,233.0300000,242.4000000,100956370
20200813,00:00:00,242.1400000,244.0400000,238.5700000,241.3900000,85633070
20200814,00:00:00,242.0000000,242.2200000,238.4700000,239.9900000,44251150
20200817,00:00:00,240.8000000,242.3500000,234.5000000,237.8000000,77010820
20200818,00:00:00,236.8800000,239.8300000,235.6900000,236.3000000,36709210
20200819,00:00:00,235.8900000,240.7500000,235.1900000,239.4000000,38198470
20200820,00:00:00,238.4400000,238.5100000,230.3300000,232.4800000,116907020
20200821,00:00:00,233.3200000,236.5000000,227.3500000,231.2200000,138860290
20200824,00:00:00,232.5000000,233.7000000,230.2000000,231.8100000,44448280
20200825,00:00:00,232.2200000,232.9700000,226.9000000,228.0800000,58959140
20200826,00:00:00,228.3000000,229.4000000,224.7000000,227.8000000,75719340
20200827,00:00:00,227.8000000,229.9800000,225.6000000,226.2300000,51005540
20200828,00:00:00,227.0000000,228.1000000,225.1900000,226.3000000,40700580
20200831,00:00:00,227.0200000,229.7100000,225.0000000,226.1000000,61944640
20200901,00:00:00,226.7100000,227.9700000,226.0100000,227.6400000,37502870
20200902,00:00:00,228.5600000,228.7500000,220.8500000,222.5700000,77783830
20200903,00:00:00,221.7000000,224.2300000,218.0000000,218.3200000,69352330
20200904,00:00:00,218.0100000,222.5000000,216.7500000,222.2100000,70514060
20200907,00:00:00,221.5800000,224.2000000,220.5000000,221.3200000,59227020
20200908,00:00:00,222.0100000,222.4800000,216.2900000,217.6800000,69809370
